,title,price,link
43,"HP Laptop 15s, AMD Ryzenâ„¢ 5 5500U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2021, Silver, 1.69 kg), eq2304AU  ","39,490",https://amazon.in//HP-15-6-inch-Graphics-Speakers-eq2304AU/dp/B0CY2P29D6/ref=sr_1_98?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.cynliWzoDi7s0b_RLCpEJR0jjGgWx9j-fHRgZ10fWbgtilBApmf8feaIpid2cl-Q_ttJNySXEqwVgv_4Zj41U6S_HRw0zaay1OTqWv3qTbcR-cbS7OMlHQcWhNZ66I6Su6tKz6qq8tl5LGmBMtqwBqlNG2PQUSHNkDu9sajvSfRaCGfYjWg4uHoFVPpLVilyhbWHwrjutYZIu5zYTaWAIpp32KWrP3WVR8u0wcom6Eg.zV-18a3HMI_7OFL9yIINnNXcoc-Hog1Sog_Z0UrgW6Q&dib_tag=se&keywords=laptop&qid=1720702117&sprefix=laptop%2Caps%2C286&sr=8-98
44,"ASUS Vivobook 14 Thin and Light Laptop, IntelCore i3-1215U 12th Gen, 14"" (35.56 cm) FHD, (8 GB RAM/512GB SSD/Win11/Office 2021/Fingerprint/42WHr /Blue/1.40 kg), X1404ZA-NK321WS  ","37,990",https://amazon.in//ASUS-Vivobook-IntelCore-Fingerprint-X1404ZA-NK321WS/dp/B0CCP9PH92/ref=sr_1_99?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.cynliWzoDi7s0b_RLCpEJR0jjGgWx9j-fHRgZ10fWbgtilBApmf8feaIpid2cl-Q_ttJNySXEqwVgv_4Zj41U6S_HRw0zaay1OTqWv3qTbcR-cbS7OMlHQcWhNZ66I6Su6tKz6qq8tl5LGmBMtqwBqlNG2PQUSHNkDu9sajvSfRaCGfYjWg4uHoFVPpLVilyhbWHwrjutYZIu5zYTaWAIpp32KWrP3WVR8u0wcom6Eg.zV-18a3HMI_7OFL9yIINnNXcoc-Hog1Sog_Z0UrgW6Q&dib_tag=se&keywords=laptop&qid=1720702117&sprefix=laptop%2Caps%2C286&sr=8-99
45,"HP Victus Gaming Laptop, 13th Gen Intel Core i5-13420H, 4GB RTX 2050 GPU, 15.6-inch (39.6 cm), FHD, IPS, 144Hz, 16GB DDR4, 1TB SSD, Backlit KB, B&O, Dual speakers (MSO, Silver, 2.37 kg), fa1307TX  ","69,899",https://amazon.in//HP-i5-13420H-15-6-inch-speakers-fa1307TX/dp/B0D2LG3DRJ/ref=sr_1_100?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.cynliWzoDi7s0b_RLCpEJR0jjGgWx9j-fHRgZ10fWbgtilBApmf8feaIpid2cl-Q_ttJNySXEqwVgv_4Zj41U6S_HRw0zaay1OTqWv3qTbcR-cbS7OMlHQcWhNZ66I6Su6tKz6qq8tl5LGmBMtqwBqlNG2PQUSHNkDu9sajvSfRaCGfYjWg4uHoFVPpLVilyhbWHwrjutYZIu5zYTaWAIpp32KWrP3WVR8u0wcom6Eg.zV-18a3HMI_7OFL9yIINnNXcoc-Hog1Sog_Z0UrgW6Q&dib_tag=se&keywords=laptop&qid=1720702117&sprefix=laptop%2Caps%2C286&sr=8-100
46,"Dell 14 Thin & Light Laptop, 12th Gen Intel Core i3-1215U Processor/8GB/512GB SSD/Intel UHD Graphics/14.0""(35.56cm) FHD/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Grey/1.48kg  ","35,990",https://amazon.in//Dell-14-Rheinland-Certified-Comfortview/dp/B0BQJ9HZPP/ref=sr_1_10?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TCvHmNVXz9Em_zYkXhAxxBeEkJK7CNoj2q_kHhW2puTiu2Zi2mrRg3ZyVIKMyj7hRfpjeGJgDzlnQ493QYrydCA1NlgUxkcWs6oGEWbUJFwgAfEw8IZCnDOVGJiSs6MXXfRhrEeH4UAN4RYHTrWVuEqyX5_7uWaOOmqC52Yla0NpXOyOTnQd66JmOfztxHBD_ABvAABbuOGbH4ju52H4hxs.M3iAD6zYrHk4VJsmA-zlW1wzoGFgUGs5lx4h1MGrr_M&dib_tag=se&keywords=laptop&qid=1720702093&sprefix=laptop%2Caps%2C286&sr=8-10
47,"Primebook 4G, 2024(NEW, Wifi+4G) Android Based MediaTek MT8788 - (PrimeOS) 4G SIM Slot, Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C) (4GB/64GB eMMC Storage, Black)  ","14,980",https://amazon.in//sspa/click?ie=UTF8&spc=MToyODU0NDI2MzI5OTkyMTkyOjE3MjA3MDIxMTc6c3BfYnRmOjMwMDIxMzY3MzA2MzIzMjo6MDo6&url=%2FPrimebook-4G-Android-MediaTek-MT8788%2Fdp%2FB0D1Y3MVGL%2Fref%3Dsr_1_101_sspa%3Fcrid%3D3NVZ09554GIHV%26dib%3DeyJ2IjoiMSJ9.cynliWzoDi7s0b_RLCpEJR0jjGgWx9j-fHRgZ10fWbgtilBApmf8feaIpid2cl-Q_ttJNySXEqwVgv_4Zj41U6S_HRw0zaay1OTqWv3qTbcR-cbS7OMlHQcWhNZ66I6Su6tKz6qq8tl5LGmBMtqwBqlNG2PQUSHNkDu9sajvSfRaCGfYjWg4uHoFVPpLVilyhbWHwrjutYZIu5zYTaWAIpp32KWrP3WVR8u0wcom6Eg.zV-18a3HMI_7OFL9yIINnNXcoc-Hog1Sog_Z0UrgW6Q%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720702117%26sprefix%3Dlaptop%252Caps%252C286%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
48,"Lenovo IdeaPad 1 AMD Ryzen 5 5500U 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/HD Camera/1 Year ADP Free/Grey/1.6Kg), 82R400BGIN  ","35,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyODU0NDI2MzI5OTkyMTkyOjE3MjA3MDIxMTc6c3BfYnRmOjMwMDEyMDU4NDkzMzQzMjo6MDo6&url=%2FLenovo-IdeaPad-39-62cm-Windows-82R400BGIN%2Fdp%2FB09MM58Y7Q%2Fref%3Dsr_1_102_sspa%3Fcrid%3D3NVZ09554GIHV%26dib%3DeyJ2IjoiMSJ9.cynliWzoDi7s0b_RLCpEJR0jjGgWx9j-fHRgZ10fWbgtilBApmf8feaIpid2cl-Q_ttJNySXEqwVgv_4Zj41U6S_HRw0zaay1OTqWv3qTbcR-cbS7OMlHQcWhNZ66I6Su6tKz6qq8tl5LGmBMtqwBqlNG2PQUSHNkDu9sajvSfRaCGfYjWg4uHoFVPpLVilyhbWHwrjutYZIu5zYTaWAIpp32KWrP3WVR8u0wcom6Eg.zV-18a3HMI_7OFL9yIINnNXcoc-Hog1Sog_Z0UrgW6Q%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720702117%26sprefix%3Dlaptop%252Caps%252C286%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
49,"Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H Built-in AI 14"" (35.5cm) WUXGA-OLED 400Nits Thin & Light Laptop (16GB/1TB SSD/Win 11/Office 21/FHD+IR Camera/Alexa/3 Mon GamePass/Grey/1.4Kg), 83DA003GIN  ","81,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1Mzc3NzgzODc5MzkyMTkyOjE3MjA3MDIxMjI6c3BfYXRmX25leHQ6MzAwMTY2ODc3NzkwODMyOjowOjo&url=%2FLenovo-IdeaPad-WUXGA-OLED-GamePass-83DA003GIN%2Fdp%2FB0CYGZSBRV%2Fref%3Dsr_1_97_sspa%3Fcrid%3D3NVZ09554GIHV%26dib%3DeyJ2IjoiMSJ9.3xLQrm31jmKAIAeYXIq39_a6NKrfEe3HkJjDo1HIbIVzxl0ra_McsqQ2bIIUuEiQUcjRzREUeXhz48cIlsI96Qo3R7x8hqIOhS_jgb15JRkEjZOrtGk2q9rsBWsA9IMssRU_-DFB4QdBwwZM-uA1GT_yEvMZlf8pBhY4s91BdHFo48CnOQYKjmYM8t7q5TIT2Pq3qu9NlRpo4ymIZo6pPDyquwvaGH98uAFhw7SYkDM.joq9uyMQvSk2BomK04G_Bs7XrM8aN8VDhxuY5w1Olbw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720702122%26sprefix%3Dlaptop%252Caps%252C286%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
50,"Lenovo IdeaPad Slim 5 Intel Core Ultra 5 125H Built-in AI 16"" (40.64cm) WUXGA-IPS 300Nit Thin & Light Laptop (16GB/1TB SSD/Win 11/Office 21/FHD+IR Camera/Alexa/3 mon Game Pass/Grey/1.89Kg), 83DC0042IN  ","79,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1Mzc3NzgzODc5MzkyMTkyOjE3MjA3MDIxMjI6c3BfYXRmX25leHQ6MzAwMTM3MjQxMDk1NjMyOjowOjo&url=%2FLenovo-IdeaPad-40-64cm-WUXGA-IPS-83DC0042IN%2Fdp%2FB0CSSPYJWK%2Fref%3Dsr_1_98_sspa%3Fcrid%3D3NVZ09554GIHV%26dib%3DeyJ2IjoiMSJ9.3xLQrm31jmKAIAeYXIq39_a6NKrfEe3HkJjDo1HIbIVzxl0ra_McsqQ2bIIUuEiQUcjRzREUeXhz48cIlsI96Qo3R7x8hqIOhS_jgb15JRkEjZOrtGk2q9rsBWsA9IMssRU_-DFB4QdBwwZM-uA1GT_yEvMZlf8pBhY4s91BdHFo48CnOQYKjmYM8t7q5TIT2Pq3qu9NlRpo4ymIZo6pPDyquwvaGH98uAFhw7SYkDM.joq9uyMQvSk2BomK04G_Bs7XrM8aN8VDhxuY5w1Olbw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720702122%26sprefix%3Dlaptop%252Caps%252C286%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
51,"ASUS ROG Strix G16 (2024), 16 ""(40.64cm) QHD+ 240Hz, Intel Core i9 14900HX, Gaming Laptop (16GB DDR5/1TB SSD/NVIDIA GeForce RTX 4070 /Windows 11/Office 2021/Eclipse Gray/2.50 Kg), G614JIR-N4062WS  ","1,99,490",https://amazon.in//ASUS-40-64cm-14900HX-GeForce-G614JIR-N4062WS/dp/B0D25V5MSM/ref=sr_1_99?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.3xLQrm31jmKAIAeYXIq39_a6NKrfEe3HkJjDo1HIbIVzxl0ra_McsqQ2bIIUuEiQUcjRzREUeXhz48cIlsI96Qo3R7x8hqIOhS_jgb15JRkEjZOrtGk2q9rsBWsA9IMssRU_-DFB4QdBwwZM-uA1GT_yEvMZlf8pBhY4s91BdHFo48CnOQYKjmYM8t7q5TIT2Pq3qu9NlRpo4ymIZo6pPDyquwvaGH98uAFhw7SYkDM.joq9uyMQvSk2BomK04G_Bs7XrM8aN8VDhxuY5w1Olbw&dib_tag=se&keywords=laptop&qid=1720702122&sprefix=laptop%2Caps%2C286&sr=8-99
52,"HP Laptop 14s, 12th Gen Intel Core i3-1215U, 14-inch (35.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD graphics, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.46 kg), dy5008TU  ","36,990",https://amazon.in//HP-i3-1215U-Graphics-Speakers-dy5008TU/dp/B0BZS88YPT/ref=sr_1_100?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.3xLQrm31jmKAIAeYXIq39_a6NKrfEe3HkJjDo1HIbIVzxl0ra_McsqQ2bIIUuEiQUcjRzREUeXhz48cIlsI96Qo3R7x8hqIOhS_jgb15JRkEjZOrtGk2q9rsBWsA9IMssRU_-DFB4QdBwwZM-uA1GT_yEvMZlf8pBhY4s91BdHFo48CnOQYKjmYM8t7q5TIT2Pq3qu9NlRpo4ymIZo6pPDyquwvaGH98uAFhw7SYkDM.joq9uyMQvSk2BomK04G_Bs7XrM8aN8VDhxuY5w1Olbw&dib_tag=se&keywords=laptop&qid=1720702122&sprefix=laptop%2Caps%2C286&sr=8-100
53,"Acer Nitro V Gaming Laptop 13th Gen Intel Core i7-13620H with RTX 4050 6 GB Graphics (16 GB DDR5/1 TB SSD/Windows 11 Home/Wi-Fi 6/144Hz) ANV15-51, 39.6 cm (15.6"") Full HD IPS Display, 2.1 KG  ","94,009",https://amazon.in//Acer-i7-13620H-Graphics-Windows-ANV15-51/dp/B0D2DG7PC9/ref=sr_1_101?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.3xLQrm31jmKAIAeYXIq39_a6NKrfEe3HkJjDo1HIbIVzxl0ra_McsqQ2bIIUuEiQUcjRzREUeXhz48cIlsI96Qo3R7x8hqIOhS_jgb15JRkEjZOrtGk2q9rsBWsA9IMssRU_-DFB4QdBwwZM-uA1GT_yEvMZlf8pBhY4s91BdHFo48CnOQYKjmYM8t7q5TIT2Pq3qu9NlRpo4ymIZo6pPDyquwvaGH98uAFhw7SYkDM.joq9uyMQvSk2BomK04G_Bs7XrM8aN8VDhxuY5w1Olbw&dib_tag=se&keywords=laptop&qid=1720702122&sprefix=laptop%2Caps%2C286&sr=8-101
54,"Dell 14 Thin & Light Laptop, 12th Gen Intel Core i5-1235U Processor, 16GB, 512GB, 14.0"" (35.56cm) FHD Display, Windows 11 + MSO'21, Spill-Resistant Keyboard, 15 Month Mcafee, Black, 1.48kg  ","57,990",https://amazon.in//Dell-i5-1235U-Processor-Spill-Resistant-Keyboard/dp/B0CJK118D2/ref=sr_1_102?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.3xLQrm31jmKAIAeYXIq39_a6NKrfEe3HkJjDo1HIbIVzxl0ra_McsqQ2bIIUuEiQUcjRzREUeXhz48cIlsI96Qo3R7x8hqIOhS_jgb15JRkEjZOrtGk2q9rsBWsA9IMssRU_-DFB4QdBwwZM-uA1GT_yEvMZlf8pBhY4s91BdHFo48CnOQYKjmYM8t7q5TIT2Pq3qu9NlRpo4ymIZo6pPDyquwvaGH98uAFhw7SYkDM.joq9uyMQvSk2BomK04G_Bs7XrM8aN8VDhxuY5w1Olbw&dib_tag=se&keywords=laptop&qid=1720702122&sprefix=laptop%2Caps%2C286&sr=8-102
55,"Lenovo IdeaPad Slim 3 Intel Core i5-12450H 14"" (35.56cm) FHD IPS 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 2021/Alexa built-in/3 month Game Pass/Arctic Grey/1.37Kg), 83EQ0044IN  ","53,200",https://amazon.in//Lenovo-IdeaPad-i5-12450H-35-56cm-83EQ0044IN/dp/B0CWRSC3HS/ref=sr_1_103?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.3xLQrm31jmKAIAeYXIq39_a6NKrfEe3HkJjDo1HIbIVzxl0ra_McsqQ2bIIUuEiQUcjRzREUeXhz48cIlsI96Qo3R7x8hqIOhS_jgb15JRkEjZOrtGk2q9rsBWsA9IMssRU_-DFB4QdBwwZM-uA1GT_yEvMZlf8pBhY4s91BdHFo48CnOQYKjmYM8t7q5TIT2Pq3qu9NlRpo4ymIZo6pPDyquwvaGH98uAFhw7SYkDM.joq9uyMQvSk2BomK04G_Bs7XrM8aN8VDhxuY5w1Olbw&dib_tag=se&keywords=laptop&qid=1720702122&sprefix=laptop%2Caps%2C286&sr=8-103
56,"Lenovo LOQ 2024 13th Gen Intel Core i7-13650HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (24GB/512GB SSD/Win 11/NVIDIA RTX 4060 8GB/100% sRGB/Office 2021/3 Month Game Pass/Grey/2.4Kg), 83DV00LXIN  ","1,09,990",https://amazon.in//Lenovo-i7-13650HX-39-6cm-300Nits-83DV00LXIN/dp/B0D3TGNY9G/ref=sr_1_104?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.3xLQrm31jmKAIAeYXIq39_a6NKrfEe3HkJjDo1HIbIVzxl0ra_McsqQ2bIIUuEiQUcjRzREUeXhz48cIlsI96Qo3R7x8hqIOhS_jgb15JRkEjZOrtGk2q9rsBWsA9IMssRU_-DFB4QdBwwZM-uA1GT_yEvMZlf8pBhY4s91BdHFo48CnOQYKjmYM8t7q5TIT2Pq3qu9NlRpo4ymIZo6pPDyquwvaGH98uAFhw7SYkDM.joq9uyMQvSk2BomK04G_Bs7XrM8aN8VDhxuY5w1Olbw&dib_tag=se&keywords=laptop&qid=1720702122&sprefix=laptop%2Caps%2C286&sr=8-104
57,"Apple 2023 MacBook Pro (16-inch, M3 Max chip with 14â€‘core CPU and 30â€‘core GPU, 36GB Unified Memory, 1TB) - Space Black  ","3,34,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo3MTY0Njc0ODk5MzcxMTkyOjE3MjA3MDIwOTM6c3BfbXRmOjMwMDA4NTQwMzIxOTUzMjo6MDo6&url=%2FApple-MacBook-16-inch-14%25E2%2580%2591core-30%25E2%2580%2591core%2Fdp%2FB0CM5S7HF6%2Fref%3Dsr_1_11_sspa%3Fcrid%3D3NVZ09554GIHV%26dib%3DeyJ2IjoiMSJ9.vEZLua-h53s4udXVaSr0TCvHmNVXz9Em_zYkXhAxxBeEkJK7CNoj2q_kHhW2puTiu2Zi2mrRg3ZyVIKMyj7hRfpjeGJgDzlnQ493QYrydCA1NlgUxkcWs6oGEWbUJFwgAfEw8IZCnDOVGJiSs6MXXfRhrEeH4UAN4RYHTrWVuEqyX5_7uWaOOmqC52Yla0NpXOyOTnQd66JmOfztxHBD_ABvAABbuOGbH4ju52H4hxs.M3iAD6zYrHk4VJsmA-zlW1wzoGFgUGs5lx4h1MGrr_M%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720702093%26sprefix%3Dlaptop%252Caps%252C286%26sr%3D8-11-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
58,"Lenovo IdeaPad Slim 5 Intel Core i7 13700H 16"" (40.6cm) 2.5K IPS 350Nits Laptop (16GB/1TB SSD/Win 11/Office 2021/Backlit KB/FHD 1080p +IR Camera/Alexa/3 month Game Pass/Cloud Grey/1.9Kg), 82XF0078IN  ","86,019",https://amazon.in//Lenovo-IdeaPad-350Nits-Backlit-82XF0078IN/dp/B0CNPK2YSC/ref=sr_1_105?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.3xLQrm31jmKAIAeYXIq39_a6NKrfEe3HkJjDo1HIbIVzxl0ra_McsqQ2bIIUuEiQUcjRzREUeXhz48cIlsI96Qo3R7x8hqIOhS_jgb15JRkEjZOrtGk2q9rsBWsA9IMssRU_-DFB4QdBwwZM-uA1GT_yEvMZlf8pBhY4s91BdHFo48CnOQYKjmYM8t7q5TIT2Pq3qu9NlRpo4ymIZo6pPDyquwvaGH98uAFhw7SYkDM.joq9uyMQvSk2BomK04G_Bs7XrM8aN8VDhxuY5w1Olbw&dib_tag=se&keywords=laptop&qid=1720702122&sprefix=laptop%2Caps%2C286&sr=8-105
59,"ASUS Vivobook 16X, AMD Ryzen 7 5800HS, 16"" (40.64 cm) WUXGA, Thin & Light Laptop (16GB RAM/512GB SSD/Integrated Graphics/Windows 11/Office 2021/Backlit/Fingerprint/Silver/1.88 kg), M1603QA-MB742WS  ","54,990",https://amazon.in//ASUS-Vivobook-Integrated-Fingerprint-M1603QA-MB742WS/dp/B0C1YY11X3/ref=sr_1_106?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.3xLQrm31jmKAIAeYXIq39_a6NKrfEe3HkJjDo1HIbIVzxl0ra_McsqQ2bIIUuEiQUcjRzREUeXhz48cIlsI96Qo3R7x8hqIOhS_jgb15JRkEjZOrtGk2q9rsBWsA9IMssRU_-DFB4QdBwwZM-uA1GT_yEvMZlf8pBhY4s91BdHFo48CnOQYKjmYM8t7q5TIT2Pq3qu9NlRpo4ymIZo6pPDyquwvaGH98uAFhw7SYkDM.joq9uyMQvSk2BomK04G_Bs7XrM8aN8VDhxuY5w1Olbw&dib_tag=se&keywords=laptop&qid=1720702122&sprefix=laptop%2Caps%2C286&sr=8-106
60,"Chuwi GemiBook Plus 15.6"" Laptop, 8GB RAM 256GB SSD, Windows 11, Intel N100 (Upto 3.4GHz), WIFI 6, USB-A 3.0, Webcam, Bluetooth 5.2, HDMI Port, 38Wh, 1.7kg (Iron Gray)  ","21,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1Mzc3NzgzODc5MzkyMTkyOjE3MjA3MDIxMjI6c3BfbXRmOjMwMDE0NjU2MDYzODIzMjo6MDo6&url=%2FChuwi-GemiBook-Plus-Windows-Bluetooth%2Fdp%2FB0CP98WK8J%2Fref%3Dsr_1_107_sspa%3Fcrid%3D3NVZ09554GIHV%26dib%3DeyJ2IjoiMSJ9.3xLQrm31jmKAIAeYXIq39_a6NKrfEe3HkJjDo1HIbIVzxl0ra_McsqQ2bIIUuEiQUcjRzREUeXhz48cIlsI96Qo3R7x8hqIOhS_jgb15JRkEjZOrtGk2q9rsBWsA9IMssRU_-DFB4QdBwwZM-uA1GT_yEvMZlf8pBhY4s91BdHFo48CnOQYKjmYM8t7q5TIT2Pq3qu9NlRpo4ymIZo6pPDyquwvaGH98uAFhw7SYkDM.joq9uyMQvSk2BomK04G_Bs7XrM8aN8VDhxuY5w1Olbw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720702122%26sprefix%3Dlaptop%252Caps%252C286%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
61,"Primebook S 4G, 2024(NEW, Wifi+4G) Android Based MediaTek MT8788 - (PrimeOS) 4G SIM Slot, Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C) (4GB/128GB eMMC Storage, Black)  ","15,980",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1Mzc3NzgzODc5MzkyMTkyOjE3MjA3MDIxMjI6c3BfbXRmOjMwMDIxMzY3MzA2MzEzMjo6MDo6&url=%2FPrimebook-Android-Based-MediaTek-MT8788%2Fdp%2FB0D1Y359QD%2Fref%3Dsr_1_108_sspa%3Fcrid%3D3NVZ09554GIHV%26dib%3DeyJ2IjoiMSJ9.3xLQrm31jmKAIAeYXIq39_a6NKrfEe3HkJjDo1HIbIVzxl0ra_McsqQ2bIIUuEiQUcjRzREUeXhz48cIlsI96Qo3R7x8hqIOhS_jgb15JRkEjZOrtGk2q9rsBWsA9IMssRU_-DFB4QdBwwZM-uA1GT_yEvMZlf8pBhY4s91BdHFo48CnOQYKjmYM8t7q5TIT2Pq3qu9NlRpo4ymIZo6pPDyquwvaGH98uAFhw7SYkDM.joq9uyMQvSk2BomK04G_Bs7XrM8aN8VDhxuY5w1Olbw%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720702122%26sprefix%3Dlaptop%252Caps%252C286%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
62,"ASUS Vivobook 15X (2023), Intel Core i3-1315U 13th Gen, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Backlit KB/Silver/1.6 kg), K3504VAB-NJ322WS  ","39,900",https://amazon.in//ASUS-Vivobook-i3-1315U-Windows-K3504VAB-NJ322WS/dp/B0BRY1GJC2/ref=sr_1_109?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.3xLQrm31jmKAIAeYXIq39_a6NKrfEe3HkJjDo1HIbIVzxl0ra_McsqQ2bIIUuEiQUcjRzREUeXhz48cIlsI96Qo3R7x8hqIOhS_jgb15JRkEjZOrtGk2q9rsBWsA9IMssRU_-DFB4QdBwwZM-uA1GT_yEvMZlf8pBhY4s91BdHFo48CnOQYKjmYM8t7q5TIT2Pq3qu9NlRpo4ymIZo6pPDyquwvaGH98uAFhw7SYkDM.joq9uyMQvSk2BomK04G_Bs7XrM8aN8VDhxuY5w1Olbw&dib_tag=se&keywords=laptop&qid=1720702122&sprefix=laptop%2Caps%2C286&sr=8-109
63,"Lenovo IdeaPad Slim 5 AMD Ryzen 5 7530U 14"" (35.5cm) WUXGA OLED Laptop (16GB/1TB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/3 Month Game Pass/Arctic Grey/1.46Kg), 82XE007DIN  ","59,190",https://amazon.in//Lenovo-IdeaPad-35-5cm-Backlit-82XE007DIN/dp/B0CHM91SJ3/ref=sr_1_110?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.3xLQrm31jmKAIAeYXIq39_a6NKrfEe3HkJjDo1HIbIVzxl0ra_McsqQ2bIIUuEiQUcjRzREUeXhz48cIlsI96Qo3R7x8hqIOhS_jgb15JRkEjZOrtGk2q9rsBWsA9IMssRU_-DFB4QdBwwZM-uA1GT_yEvMZlf8pBhY4s91BdHFo48CnOQYKjmYM8t7q5TIT2Pq3qu9NlRpo4ymIZo6pPDyquwvaGH98uAFhw7SYkDM.joq9uyMQvSk2BomK04G_Bs7XrM8aN8VDhxuY5w1Olbw&dib_tag=se&keywords=laptop&qid=1720702122&sprefix=laptop%2Caps%2C286&sr=8-110
64,"Dell 15 Thin & Light Laptop, Intel Core i5-1235U Processor/16GB DDR4/512GB SSD/Intel UHD Graphics/15.6"" (39.62cm) FHD Display/Windows 11 + MSO'21/15 Month McAfee/Carbon Black/Spill-Resistant KB/1.69kg  ","51,490",https://amazon.in//Dell-Vostro-Metal-i5-1235U-35-56Cms/dp/B0BQJ7WR2R/ref=sr_1_111?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.3xLQrm31jmKAIAeYXIq39_a6NKrfEe3HkJjDo1HIbIVzxl0ra_McsqQ2bIIUuEiQUcjRzREUeXhz48cIlsI96Qo3R7x8hqIOhS_jgb15JRkEjZOrtGk2q9rsBWsA9IMssRU_-DFB4QdBwwZM-uA1GT_yEvMZlf8pBhY4s91BdHFo48CnOQYKjmYM8t7q5TIT2Pq3qu9NlRpo4ymIZo6pPDyquwvaGH98uAFhw7SYkDM.joq9uyMQvSk2BomK04G_Bs7XrM8aN8VDhxuY5w1Olbw&dib_tag=se&keywords=laptop&qid=1720702122&sprefix=laptop%2Caps%2C286&sr=8-111
65,"Lenovo V15 AMD Ryzen 3 7320U 15.6"" (39.62cm) FHD 250 Nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/Arctic Grey/1.65 Kg), 82YU00W7IN  ","28,990",https://amazon.in//Lenovo-39-62cm-Antiglare-Windows-82YU00W7IN/dp/B0C69Z4TKW/ref=sr_1_112?crid=3NVZ09554GIHV&dib=eyJ2IjoiMSJ9.3xLQrm31jmKAIAeYXIq39_a6NKrfEe3HkJjDo1HIbIVzxl0ra_McsqQ2bIIUuEiQUcjRzREUeXhz48cIlsI96Qo3R7x8hqIOhS_jgb15JRkEjZOrtGk2q9rsBWsA9IMssRU_-DFB4QdBwwZM-uA1GT_yEvMZlf8pBhY4s91BdHFo48CnOQYKjmYM8t7q5TIT2Pq3qu9NlRpo4ymIZo6pPDyquwvaGH98uAFhw7SYkDM.joq9uyMQvSk2BomK04G_Bs7XrM8aN8VDhxuY5w1Olbw&dib_tag=se&keywords=laptop&qid=1720702122&sprefix=laptop%2Caps%2C286&sr=8-112
